LocID,Latitude,Longitude,MaxRunwayLen
ND96,46.80071111,-100.6786444,3000
0ND7,46.46526389,-100.1045556,2600
48ND,46.51249444,-100.5503972,2500
38ND,47.09803333,-97.4012,1800
0ND6,46.05498611,-99.91705833,1600
5NA0,47.77361111,-101.2753806,1100
7NA9,48.92834722,-100.5779278,3900
6ND9,48.39279444,-101.76405,3100
5N4,46.62686111,-97.62023333,2855
NA70,47.77388611,-98.98844722,2000
ND74,47.01664167,-97.16286389,2300
10ND,47.18751111,-102.3615694,1800
ND12,46.58652778,-100.4722222,2715
98ND,48.263325,-97.62230556,2000
2NA0,47.25666111,-100.7962444,1320
ND55,46.78811111,-98.53696667,2650
ND80,47.08165833,-100.7251306,2000
8ND7,47.12066389,-98.65783333,2700
Y27,46.06688333,-100.6327778,3700
08D,48.30079722,-102.4063528,3900
5ND0,48.07641111,-104.0324333,1600
ND19,47.43361111,-98.41777778,4053
NA63,48.66669444,-103.8563167,1400
6NA0,48.99308889,-102.73795,2640
4S5,48.62643889,-97.43905556,2600
ND36,48.19116667,-101.2025083,1822
37ND,47.23195556,-102.5090722,1600
ND29,46.66667778,-103.2337889,2400
8NA0,46.88109444,-99.63094167,2100
69ND,48.74335833,-101.0420111,1500
NA21,46.22829444,-97.2362,2600
D60,48.38027778,-102.8973611,5102
8J7,47.69638611,-99.13122778,3600
D61,48.35919444,-100.3956111,3080
80ND,48.87864444,-103.3704667,2000
ND52,46.80277778,-97.01222222,2244
Y99,48.03056944,-101.9532222,3200
91N,47.50960556,-100.9166,3148
ND44,47.46666667,-101.1338889,3400
7NA2,48.68779722,-101.3504389,1830
NA22,46.01250278,-103.7963139,1800
ND68,46.95580833,-97.3012,3200
ND41,46.13471111,-100.1131694,1400
67ND,46.54330833,-98.38231667,2600
96D,48.94057222,-97.90277778,3400
1ND4,47.05830556,-97.01703056,2500
97ND,48.430825,-97.70814444,2640
ND42,48.10305556,-101.0784722,2800
5C8,47.35115,-101.0258972,3700
S25,47.793,-103.2493528,6550
NA73,48.56390833,-101.0004306,2600
2ND1,47.49249722,-100.6998556,2400
D54,46.90038056,-96.91852222,3300
D64,48.91307778,-101.0337222,3000
ND54,47.12915556,-99.73038611,2500
ND78,47.03997778,-97.53703611,2600
XWA,48.25978611,-103.7505556,7501
6L5,46.24963056,-99.53965833,3460
7ND1,47.03733889,-102.7609472,1500
ND82,48.31130278,-103.148025,2023
64ND,46.85082778,-101.0754139,2660
ANW,42.57922222,-99.99297222,6824
NE38,40.70945833,-98.56006667,3545
BVN,41.72857778,-98.05575833,3700
AIA,42.05322222,-102.80375,9203
4D9,40.11247222,-99.34641667,3200
4V9,42.11225,-98.03977778,3700
37V,40.34158333,-99.90780556,3000
NE33,41.56254444,-101.7119306,2662
AUH,40.89413889,-97.99455556,4301
NE89,42.75985556,-98.60201944,1500
BIE,40.30127778,-96.75411111,5602
6NE3,41.84491389,-96.12209444,4000
NE20,40.18611111,-96.21139722,2300
CNP,41.07747222,-102.4640556,4000
BTA,41.41480556,-96.10897222,4201
84Y,42.579725,-97.673675,2700
38NE,40.75362222,-97.85143889,2940
NE83,40.75308611,-97.85402778,2200
8NE4,40.86777778,-96.28472222,1800
FNB,40.07877778,-95.592,3999
NE24,41.09681389,-96.28407222,600
HDE,40.4518,-99.33600833,4701
BBW,41.43644444,-99.64216667,4203
9NE8,41.40166667,-100.47875,2000
NE69,40.86865278,-96.10879444,2200
CSB,40.30658056,-100.1620722,4098
8NE9,41.39029167,-97.96450278,3350
NE29,40.51390278,-99.01202778,4000
NE12,40.09849444,-98.97772778,1238
07K,41.11156111,-98.05133611,3700
GRI,40.96754167,-98.30963889,7002
CDR,42.83755833,-103.0954028,5998
NE21,40.29201667,-99.59346667,4000
57NE,42.92416667,-101.6937583,2400
OLU,41.44872222,-97.34094444,6801
2NE6,40.92083056,-101.2973833,2640
66NE,40.92911111,-101.6043722,1580
25NE,41.72413611,-103.5113306,2640
CZD,40.86959167,-100.0042528,5000
BUB,41.77757778,-99.15021111,3900
6K3,42.47127778,-97.88475,3700
CEK,40.61837778,-96.92570833,4201
47V,40.63875,-100.4734167,3402
93Y,41.23036111,-97.1225,3675
9NE3,42.18748333,-101.7893417,2900
NE51,42.30485556,-98.12489722,600
NE40,40.71583611,-96.86780278,2500
5NE3,41.48749722,-100.4879194,2000
82NE,41.92519722,-101.1852444,4548
NE42,40.93333333,-96.70056944,1200
5NE2,40.19583333,-95.62943056,2400
9NE1,41.14443611,-101.9265667,2600
OMA,41.30316667,-95.89405556,9502
34NE,41.22388333,-100.9345944,2640
ODX,41.62369444,-98.95186111,4721
FBY,40.18197222,-97.16788889,3700
FMZ,40.58609722,-97.57313611,4317
NE67,42.10765556,-97.34131389,1795
K01,40.38666667,-95.788,3750
NE34,41.038875,-102.9526972,2300
0J9,40.86776389,-97.35384722,3000
9NE2,40.29167222,-97.72254167,2340
8NE6,40.12931389,-98.94328056,2000
FET,41.44994444,-96.52119444,6353
NE95,40.22933611,-100.8568417,2900
36NE,42.51416944,-97.58089722,2600
NE15,40.61704444,-100.7264083,2500
OKS,41.40191111,-102.3563528,4699
97Y,41.40418056,-97.70866389,2500
GRN,42.80597222,-102.17525,5196
GTE,40.92548333,-100.1465694,3300
1V2,42.00999444,-101.7700639,3975
GGF,40.87066389,-101.7338806,4797
NE46,41.55749167,-98.54606111,2800
68NE,40.99138889,-96.61973333,1700
0B4,42.60308333,-97.2535,3950
08K,40.65133333,-98.07988889,3873
HSI,40.60525,-98.42788889,6451
NE80,40.67306667,-96.63781389,3257
4V6,42.68191944,-102.7007389,2775
75NE,41.44582778,-95.95667778,2500
HJH,40.15194444,-97.58452778,3600
27NE,40.72277222,-101.7957278,2600
NE64,41.16243333,-100.9784528,2500
1NE0,42.31666389,-100.4170778,2500
13NE,40.31666944,-100.8087667,2600
4NE9,40.99916111,-101.4465556,3100
84NE,42.04216389,-101.0596611,2525
6NE8,40.08693889,-101.5687778,2600
19NE,40.10833611,-100.8087667,4000
NE81,42.88277778,-98.65597222,2615
IML,40.510325,-101.6201472,5022
46NE,40.89638333,-101.5054444,2800
LXN,40.79042222,-99.77591389,5489
2NE0,40.69667222,-99.83428611,3030
9NE4,41.70334444,-97.74449722,2600
42V,40.05805,-101.5468333,3500
EAR,40.72704167,-99.00676944,7094
IBM,41.18805556,-103.6773889,6199
87NE,40.80917778,-97.58782778,2000
NE78,42.07472222,-97.31902778,1217
NE44,41.98334167,-98.08367778,2600
NE49,41.07019722,-96.24560278,2280
16NE,40.56,-96.49168056,4990
NE45,41.29314167,-99.37465833,1996
NE75,42.40034167,-96.43067778,1600
2NE7,40.85138333,-101.9426806,3500
40NE,41.97500556,-98.51591111,3200
NE08,40.54777222,-101.9782361,1000
6NE7,40.24445,-100.3379222,2100
7NE5,41.06666111,-101.3676639,3000
95NE,42.66976944,-98.22411111,2550
LNK,40.85088889,-96.75911111,12901
NE37,41.47251111,-97.27142778,1300
0F4,41.28636111,-98.99002778,3900
4NE8,40.38277778,-101.15155,3000
7K8,42.45416111,-96.47253056,3323
04NE,41.15999444,-101.2990528,2500
MCK,40.20627778,-100.5920833,6450
05NE,41.72223333,-98.30895833,3210
4NE1,41.75416944,-99.75456667,4000
0NE0,41.84998333,-101.9504611,2300
85NE,40.02084444,-97.94198611,2400
MLE,41.19598611,-96.11226389,3801
1NE6,41.34081667,-102.7776972,1900
VTN,42.85669444,-100.5489722,4704
9V5,42.736575,-102.4443611,3909
3NE5,40.94755278,-96.20259722,2500
NE79,40.65277778,-96.62112778,1660
NE43,41.43842222,-96.75243333,1175
AFK,40.60652778,-95.86666667,4501
30NE,40.35574722,-98.68581667,2600
7NE8,40.32792222,-100.7909194,2840
56NE,41.03279167,-98.81202222,2600
NE82,40.93296944,-95.99983889,2300
OFK,41.98546111,-97.43511389,5806
3NO,41.36928889,-96.02249444,3173
LBF,41.12621389,-100.6836528,8001
NE30,40.57355833,-99.42025556,3000
43NE,40.775,-99.15472222,3400
24NE,42.38386389,-102.4388083,2300
NE25,41.18153333,-100.8599972,1940
33NE,42.38607778,-102.5754778,3585
86NE,41.54166111,-96.27396944,2200
50K,40.11616667,-96.19486111,3375
0C4,42.11341944,-96.72781389,3600
NE59,40.83333333,-96.56695556,1680
3NE2,42.32773889,-103.1935361,3200
0V3,40.51491667,-98.94563889,3900
PMV,40.94836944,-95.91735556,5500
7V7,40.08216667,-98.54136111,3702
4NE0,40.91557778,-101.5598083,2600
12NE,41.90663333,-103.6996667,2000
NE87,40.09723333,-98.06476667,5280
96NE,41.40067778,-99.09727778,3650
RBE,42.571125,-99.56951944,4698
NE65,40.76695,-97.07781389,2640
0NE1,42.40721111,-101.9315639,2500
2NE3,40.60633056,-96.62131389,2000
09K,41.63491667,-99.34213889,3000
NE01,40.19473611,-98.35199722,2500
SCB,41.61033333,-96.62986111,4200
OGA,41.11947222,-101.7696944,5102
SWT,40.86472222,-97.10922222,4200
35NE,41.04999444,-101.8046194,2800
1NE5,41.40611111,-96.28555556,1400
SNY,41.09976111,-102.9849944,6600
NE09,41.96333889,-97.467275,2500
15NE,40.291125,-98.82340833,2900
8NE3,40.48193889,-101.8129528,3300
5NE4,41.57221667,-101.1723861,1800
2NE4,42.44999167,-102.1337944,2000
53NE,41.08138889,-96.40334722,2000
78NE,41.16598611,-97.03133889,2600
8V2,42.5627,-99.03881111,3900
09NE,41.33333056,-96.19363056,2500
12K,40.0462,-98.06125556,4301
NE35,40.05833889,-97.54115278,1400
0G3,40.40094444,-96.17044444,3501
TQE,41.76353611,-96.17793889,4000
ONL,42.46936111,-98.68777778,4408
NE57,40.09222222,-96.47807222,3400
TIF,41.96270833,-100.5703056,4400
NE92,40.04944722,-96.66613333,2640
NE26,41.02231944,-96.43455833,2300
5NE5,41.20666111,-101.1434917,3400
6NE0,40.78694722,-101.1657111,3020
AHQ,41.24060833,-96.59455556,4100
64V,40.832225,-101.1640444,2800
2NE8,40.62870278,-96.56294444,2100
37NE,40.60777778,-96.30778889,2000
LCG,42.24160556,-96.98227222,4201
3NE3,40.50001111,-99.31704167,2500
NE56,41.34138889,-96.395,2680
NE36,41.54925,-100.0489667,2600
BFF,41.87402778,-103.5956389,8279
1NE2,41.32500556,-99.91706667,2500
NE06,42.82499722,-98.42535833,2600
8NE5,41.79056389,-98.72980556,3000
JYR,40.89641667,-97.62407222,5898
BML,44.57536111,-71.17591667,5200
ASH,42.78241389,-71.51409444,6000
NH49,43.97034444,-71.679525,1700
NH16,42.74175556,-71.70757222,1926
NH18,43.73340833,-71.15118056,2000
CNH,43.37050556,-72.36820833,3098
29NH,42.99861111,-71.33527778,3200
06NH,42.92842222,-70.97311111,1900
CON,43.20272222,-71.50227778,6005
NH07,43.28036111,-71.45661111,1650
NH88,43.06730556,-71.61118333,1275
5B9,44.08017222,-72.00776111,2511
EEN,42.89838889,-72.27077778,6201
NH40,43.40451111,-71.94864444,2800
ERR,44.79216667,-71.164525,3600
1B5,44.19595,-71.75070278,2300
NH39,43.03341389,-72.42981111,1300
4C4,44.88752222,-71.507725,2423
12NH,43.49527778,-71.65444444,1800
2G8,44.39358056,-71.19808889,2828
7B3,42.96126944,-70.83015556,2105
8B1,43.06127778,-71.90536111,3260
NH60,42.95905556,-71.65311667,940
NH86,43.17508056,-71.7873,2100
AFN,42.80513333,-72.00302222,2982
LCI,43.57304167,-71.41784167,5890
NH38,43.97257222,-71.16979167,2000
LEB,43.62611111,-72.30419444,5496
NH15,43.38674722,-71.2334,2500
MHT,42.93280556,-71.43575,9250
NH76,42.728975,-71.78423889,2700
01NH,43.64451667,-72.08703056,600
4MB,43.76745833,-71.387625,3505
NH31,43.65007778,-71.14951111,3000
HIE,44.36755556,-71.54580556,4001
NH43,43.17952778,-71.13700833,1750
2N2,43.59201944,-71.75146667,1900
NH61,42.967475,-71.18117222,1740
NH84,43.20758889,-71.22115556,2300
2B3,43.38706944,-72.18761111,3448
2NH5,42.99027778,-72.40166667,1200
1P1,43.77825556,-71.75385,2347
PSM,43.07794444,-70.82327778,11322
25NH,44.23241667,-71.71630556,1800
21NH,42.91694444,-70.93527778,1450
DAW,43.28423611,-70.92955,4201
NH78,42.74717222,-71.36923056,1500
56NH,43.48111111,-71.05686111,3000
94NH,43.47643611,-71.74742778,900
8B2,44.26406389,-71.54675,2660
NH20,43.49229722,-71.64591111,1100
NH96,43.87344444,-71.90472222,1500
NH69,43.82625556,-71.18482778,4000
23NH,43.13027778,-72.015,1800
NH67,42.97841944,-71.00950278,1600
NH17,42.72756667,-71.71761111,1500
12N,41.00861944,-74.73803333,1981
N85,40.587575,-75.01941944,2550
3NJ9,39.94101944,-74.771,1965
23NJ,39.50472222,-75.09305556,860
ACY,39.45758333,-74.57716667,10000
1N7,40.97113333,-74.99750278,3112
34NJ,39.50305556,-75.17222222,2000
6NJ9,39.79178056,-75.37463611,2000
00N,39.47302778,-75.18441667,1900
19N,39.77844444,-74.94780556,3094
WWD,39.00836944,-74.90851111,5252
47N,40.52444444,-74.59830556,3507
NJ20,39.81261944,-74.42459444,1800
17N,39.705475,-75.03300278,3500
NJ60,40.18705556,-74.26708889,2800
7NJ9,39.31816944,-75.20629722,2000
0NJ6,39.31678333,-74.63293611,2950
NJ63,40.46788056,-75.05044722,3200
31E,39.66545556,-74.30804444,3670
NJ59,40.18289167,-74.27875556,1300
04NJ,39.59678056,-75.23351944,3500
CDW,40.875225,-74.28135,4552
92NJ,40.46843611,-75.00239167,2200
N14,39.93427778,-74.80722222,3496
NJ79,40.35149444,-74.90933333,1800
4N1,41.12838889,-74.34652778,3471
N05,40.8201,-74.85516667,2200
9NJ6,39.36638889,-75.26833333,2400
N81,39.66747222,-74.75772222,3601
NJ95,40.55565833,-75.07239444,1900
5NJ2,40.59176944,-74.841275,2800
NJ84,39.43305556,-75.39666667,2000
9NJ8,40.89593056,-74.99961667,1850
JY43,41.08322222,-74.33855556,2150
NJ25,39.78968333,-75.22834722,2207
NJ72,40.35121944,-74.18125556,2200
3NJ6,40.01547222,-74.84133333,4002
NJ65,40.85343056,-74.92961389,2250
2NJ1,40.63355556,-75.03008333,1800
29N,39.52400556,-75.04634167,2086
N12,40.06688889,-74.17755556,2987
N07,40.94762778,-74.31451111,2767
LDJ,40.61745,-74.24459444,4140
NJ61,40.541375,-75.02424722,2400
NJ46,40.2765,-74.38848333,2200
2NJ6,40.77370833,-75.15934167,2200
NJ09,40.79176389,-75.07045278,2000
MIV,39.36780556,-75.07222222,6003
BLM,40.18677778,-74.12455556,7345
MMU,40.79933889,-74.41488889,5998
67NJ,40.96981944,-75.06684167,2500
EWR,40.69248056,-74.16868611,11000
26N,39.26348056,-74.60747778,2972
MJX,39.92604167,-74.29553333,5950
3N6,40.32988611,-74.34678611,3594
7N7,39.73556389,-75.39772222,2419
JY04,39.06511389,-74.90961667,2000
70NJ,40.67704444,-75.02461667,1600
3NJ1,39.98217778,-74.694975,2568
4NJ8,40.60010278,-74.73293889,1700
39N,40.39908889,-74.65900556,3499
JY39,39.66111111,-75.46527778,2200
JY73,39.90415278,-74.74955,2880
2N6,40.02708333,-74.69088889,1830
NJ74,39.56261389,-75.44964167,2200
2NJ5,40.65204444,-75.18600833,2000
N40,40.56588333,-74.97930833,2900
N51,40.58274444,-74.73671667,5598
SMQ,40.62598056,-74.67003056,2739
C01,39.65555556,-75.01444444,2400
VAY,39.94288889,-74.84575,3881
9NJ5,39.68011389,-75.25240833,1350
7NJ2,39.48133333,-75.40533333,1725
89NJ,39.48916667,-74.72361111,2200
FWN,41.20021389,-74.62303611,3506
24NJ,39.49059722,-75.43326944,1880
TEB,40.85011111,-74.06083333,7000
NJ50,40.48065833,-74.96183333,3000
61NJ,39.69150278,-75.14323333,2000
TTN,40.27669444,-74.81347222,6006
N87,40.21394444,-74.60177778,4275
JY08,39.65011389,-75.28407778,1165
28N,39.53958333,-74.96766667,2251
6NJ1,40.74037778,-74.95683611,1300
2NJ3,40.34038333,-74.85433056,2000
JY24,40.91811667,-74.860625,2200
JY31,39.44678056,-75.31324722,2550
4NJ0,40.44926944,-75.01766944,3600
OBI,39.21913889,-74.79475,3304
JY17,39.47222222,-75.2775,2303
NM47,32.78011389,-104.38135,2400
NM37,33.57645278,-107.9000444,3900
NM42,34.41583333,-103.1477778,2640
NM73,34.77228611,-103.8560778,2640
ALM,32.83941667,-105.9911389,9207
ABQ,35.03893056,-106.6082611,13793
NM90,31.903025,-109.025475,6000
XNI,35.060675,-108.9376,6000
AXX,36.422,-105.2899056,8900
ATS,32.85194444,-104.4675833,6800
N19,36.83695,-108.0286556,4314
13NM,33.41951111,-108.1394944,3840
NM28,33.05702778,-106.0252667,1300
BRG,34.64586111,-106.8363389,6601
NM33,35.54754444,-104.0838639,3000
NM32,35.70210556,-104.0622361,5700
NM02,34.922275,-106.1672444,2200
4AZ2,33.702025,-105.3838722,3500
55NM,34.48339722,-106.6130778,5000
NM52,35.57472222,-103.2872222,2600
F37,33.64890278,-105.8962194,4944
NM69,32.81416389,-107.9399972,3400
CNM,32.33744444,-104.2633611,7854
01NM,33.00861111,-104.5402778,2700
NM51,33.32841667,-107.6618889,3000
NM05,31.90926944,-106.6411028,4000
CAO,36.44627778,-103.1499444,6307
CVN,34.42658889,-103.0775806,7200
0NM0,31.82371111,-107.6269667,4210
E89,35.36783889,-104.1805083,4800
0.00E+00,35.71765833,-108.2015972,5820
NM2,35.95177222,-106.957525,4137
65NM,34.72673333,-103.6096833,3600
DMN,32.26238889,-107.719,8018
DNA,31.88044444,-106.70325,9550
AEG,35.14490833,-106.795175,7398
NM38,34.1173,-104.4271972,4300
25NM,34.47694444,-108.0311111,4000
NM24,36.92167778,-106.5603111,3000
NM48,36.73056944,-106.4950333,5000
E92,34.76339444,-106.0414056,4000
NM09,31.86732222,-107.6358556,4000
NM40,34.54017222,-106.7779,1120
68NM,33.02870833,-105.126925,2700
FSU,34.48875,-104.2164194,5800
FMN,36.74125,-108.2299417,6704
GUP,35.51105833,-108.7893083,7315
NM84,33.54452778,-105.3755389,3670
E94,33.35331944,-108.8671444,3700
NM03,36.66213889,-105.7202083,4500
SVC,32.63654722,-108.1563861,6802
GNT,35.16727778,-107.9020556,7172
NM64,31.45870556,-108.8625583,1800
NM78,31.87787778,-107.6455806,4800
NM41,34.06116667,-108.0964472,3700
E05,32.66029167,-107.1954083,4110
2NM9,34.19916667,-105.1641667,5280
NM91,34.62233333,-108.7901944,4000
NM83,32.76678056,-103.2088222,8810
NM87,33.23827778,-104.4705556,2400
13Q,34.00430556,-108.6797778,5200
24N,36.82853611,-106.8841917,7500
NM49,34.58145278,-106.0752917,5000
LRU,32.28941667,-106.9219722,7506
LVS,35.65422222,-105.1423889,8199
E26,32.13107778,-103.15485,4704
HOB,32.6875,-103.2173333,7398
E06,32.95394444,-103.4087778,6001
NM25,34.12423889,-105.6713833,4900
E32,36.29140556,-107.0561556,3300
LSB,32.33346389,-108.6917333,5011
LAM,35.87968611,-106.2686861,6000
NM26,32.10009167,-107.8228083,2600
N29,34.09453056,-107.2969167,5762
NM89,34.77575,-106.5211306,7300
1NM0,33.21201667,-108.0255972,3700
7NM1,32.93527778,-106.0452778,2000
E98,34.76100833,-106.7449444,4332
57NM,34.08868056,-106.1191667,2000
0.00E+00,34.97816667,-106.0000278,7702
M10,34.53333333,-106.2238889,2578
NM99,36.42713056,-107.000825,4000
NM56,35.16531111,-108.4589611,2870
1V0,36.80829167,-107.6526139,5022
0NM7,33.52089444,-108.5428361,7500
E14,36.02611944,-106.0454139,5007
72NM,32.95841944,-105.9630444,4752
NM86,31.93675833,-108.5367167,4865
NM66,34.41518333,-108.077,3000
NM30,34.51305556,-108.0361111,1900
PRZ,34.14547222,-103.4103333,5700
NM80,34.34032778,-108.5145083,5000
N24,36.80030556,-105.5975,6861
NM54,33.55224444,-108.6331222,5397
NM01,34.0975,-107.2975,2200
RTN,36.74243889,-104.5017278,7615
NM17,35.93059167,-104.1838667,3580
T16,33.69433889,-108.849975,4800
NM70,31.95,-109.0416667,6000
NM29,35.83420556,-103.4366194,3000
ROW,33.29986944,-104.5293972,13001
1N1,35.09461111,-106.1645556,4830
NM53,35.51277778,-104.5816667,5600
NM27,36.42250278,-108.8614806,3500
SAF,35.61711111,-106.0894167,8366
SXU,34.93567222,-104.6425639,5013
5V5,36.69766389,-108.7009722,5214
SRR,33.46094444,-105.5301389,8120
82NM,33.17009722,-105.1338694,3000
NM88,34.54325,-106.7598889,1100
ONM,34.02247222,-106.9031389,5841
NM08,32.26258889,-107.4039083,5000
9NM9,32.98954722,-106.9694694,12000
S42,36.33152222,-104.6178528,5003
SKX,36.45169444,-105.6730833,8600
18T,33.26080556,-103.2784861,2920
NM10,35.87920278,-103.8130194,2200
NM12,31.91764444,-108.7807194,2870
NM92,35.29576667,-105.6115,2900
E02,32.63406944,-105.68745,4860
TCS,33.23536111,-107.2698889,7202
TCC,35.18277778,-103.6031944,7104
N17,34.60458056,-105.1918222,5150
NM14,36.97913889,-103.1985,4300
94E,32.76201944,-108.2083806,5400
NM55,33.36277778,-108.8636111,2300
L92,37.36343333,-115.1954889,4362
TMT,39.46794444,-117.1974528,5999
05NV,39.02583333,-114.095,4750
NV31,38.80576389,-117.0311944,1350
BAM,40.59905556,-116.8743333,7300
BTY,36.86113889,-116.7863889,5615
88NV,40.75748056,-119.2159222,6022
07NV,39.10222222,-114.0533333,4750
BVU,35.94730833,-114.8610833,5103
NV98,36.15027778,-115.8997222,1800
74P,36.27205833,-115.9952583,4081
CXP,39.19230556,-119.7325833,6101
NV27,37.71659722,-118.0842722,4400
U74,40.41594444,-116.5635,5424
9U7,38.73604444,-115.4803056,5100
26NV,39.45265556,-118.8662944,2483
A34,39.23841667,-119.5554444,5343
E85,41.95406389,-118.6310056,3430
LOL,40.06646667,-118.5650861,5529
NV97,38.68416667,-119.3222222,1441
NV65,36.61994444,-116.0322833,7515
NV30,39.96658056,-117.827625,6000
01U,38.85325,-115.6346667,3400
2Q9,37.60965278,-118.0064889,2870
0L9,36.31102778,-114.4638889,3400
EKO,40.825,-115.7913333,7454
ELY,39.29968889,-114.8418778,6017
18NV,40.57855556,-119.3514444,3770
05U,39.60375,-116.0036111,7300
FLX,39.49916944,-118.7487917,5705
1NV1,39.41527778,-118.8366667,2650
NV33,38.83324444,-119.3959944,3391
77NV,39.84666667,-119.6866667,4564
GAB,38.92226389,-117.9585611,5950
7NV8,38.66411667,-114.632225,4450
2NV2,39.83472222,-119.6747222,4000
NV50,37.72205833,-117.2363667,3150
NV83,38.69409722,-117.1467528,6776
LAS,36.08004444,-115.1522333,14515
HTH,38.54507778,-118.6324028,6000
NV09,39.72435278,-119.8993611,3000
HND,35.97285556,-115.1343833,6501
NV42,35.77580833,-115.6313944,3300
NV35,39.54436389,-117.7506722,5050
NV12,41.56379167,-116.4092667,5200
06U,41.97583056,-114.6580167,6183
0L7,35.76826389,-115.3296222,4600
NV14,41.35547778,-114.2300194,2100
1L4,35.30555,-114.8827528,4140
N15,39.20266389,-117.0689333,3700
04NV,35.75553056,-115.6647278,3240
01NV,38.76388889,-119.0272222,2000
0L4,37.49188889,-117.1884167,6100
1L1,37.78741667,-114.4198889,4606
03NV,40.58444444,-115.2977778,3200
NV04,41.31630556,-115.2500583,2480
67L,36.83313889,-114.0558889,5121
3Q0,38.37986111,-118.09675,4600
MEV,39.0005,-119.7511111,7399
VGT,36.21070278,-115.1944417,5005
NV02,39.06659444,-117.4217639,4000
10U,41.95362778,-116.1820694,4700
L23,37.10272778,-116.3133806,5800
02NV,41.30055556,-118.9283333,2200
25NV,39.20157778,-119.6834417,815
U08,36.56811111,-114.4433333,4811
NV08,41.73795556,-116.2162083,7500
NV67,41.11575833,-114.113625,2000
NV55,38.89886667,-119.6494167,2000
NV89,40.50233333,-116.5467694,6750
NV22,40.31270278,-115.8967306,1800
RTS,39.66817778,-119.8764389,9000
RNO,39.49911111,-119.7681111,11001
NV96,39.82527778,-119.6544444,2000
N59,38.83935556,-119.3382139,4800
N58,39.55979444,-119.2426556,3974
1L3,35.44455556,-114.9093611,5040
06NV,39.09833333,-114.1502778,4000
SPZ,39.40305556,-119.2511944,6001
3L2,35.79294444,-115.6264167,3340
NV06,41.382675,-119.1690778,4000
NV05,41.12350833,-119.1385139,4000
08U,41.51575,-115.8599194,3600
NV64,40.00825,-117.39205,2500
TPH,38.05989444,-117.0866,7160
43NV,38.72937222,-119.4658278,4325
NV07,40.88551944,-114.9814028,3100
NV00,36.25551667,-115.9925278,2520
